customer_id,annual_income,total_debt,debt_to_income_ratio,missed_debt_payments
5279,936177,1039878,1.11077072,1
5280,1254251,336706,0.268451849,5
5281,506192,1302187,2.572515962,4
5282,1791271,1206692,0.673651279,3
5283,614495,200108,0.325646262,0
5284,1725234,1203476,0.697572619,0
5285,1747114,358558,0.205228737,4
5286,762602,1713706,2.247182672,4
5287,1126766,1018306,0.903742214,3
5288,1595444,170448,0.10683421,0
5289,500515,395485,0.790156139,4
5290,1436789,1657718,1.153765793,2
5291,751416,1286291,1.711822745,1
5292,972681,317996,0.326927328,3
5293,1660858,1382664,0.832499828,5
5294,903052,170779,0.189113141,5
5295,431995,1898437,4.394580956,1
5296,874052,210839,0.241220202,4
5297,585813,1144430,1.953575629,1
5298,1371114,1842525,1.34381605,3
5299,1365341,221073,0.161917792,0
5300,690086,1964675,2.847000229,5
5301,1026444,855374,0.83333723,5
5302,503047,1159785,2.30552016,1
5303,1889395,1932867,1.023008423,2
5304,305225,1231943,4.036179867,4
5305,1455819,898000,0.616834922,5
5306,948268,522877,0.551402135,4
5307,1789368,409017,0.228581823,4
5308,1929063,297673,0.154309631,1
5309,1237904,623124,0.503370213,0
5310,1664400,1620359,0.973539414,0
5311,513939,1976405,3.845602299,3
5312,1588597,1698510,1.069188724,5
5313,396161,1278264,3.226627558,3
5314,517479,297365,0.574641676,4
5315,727284,353602,0.486195214,2
5316,1650719,1202052,0.728199045,1
5317,1964654,1958078,0.996652846,2
5318,886134,591081,0.667033428,5
5319,1306198,1879754,1.439103413,2
5320,748643,808012,1.079302151,2
5321,466913,1551095,3.322021447,4
5322,375140,1708721,4.554888841,5
5323,1790129,1987237,1.110108266,3
5324,627860,1567525,2.496615488,3
5325,827322,435414,0.526293269,1
5326,1035943,704102,0.67967253,1
5327,1292406,716915,0.554713457,5
5328,501319,1775814,3.542283456,5
5329,808657,1002333,1.239503275,1
5330,1610519,1678366,1.042127414,5
5331,350938,1618353,4.611506876,3
5332,1079269,1883867,1.745502743,1
5333,642474,177100,0.275653178,5
5334,1007213,494973,0.491428327,5
5335,1595557,1399509,0.877128802,1
5336,1706739,1946851,1.140684662,2
5337,353396,1524420,4.313631167,4
5338,420509,1987865,4.727282888,1
5339,1803368,1342463,0.744419885,0
5340,1299801,734813,0.565327308,2
5341,906785,1790203,1.974230937,2
5342,1135779,1749145,1.54003992,0
5343,996408,1148219,1.152358271,0
5344,1656111,1358138,0.820076674,2
5345,1084921,433666,0.39972127,3
5346,1830274,1114678,0.609022474,0
5347,1631403,1805429,1.1066726,2
5348,449694,479040,1.065257709,3
5349,673624,244156,0.362451457,2
5350,442145,1297509,2.934578023,5
5351,480490,927468,1.930254532,4
5352,1697908,1854218,1.092060347,5
5353,1026076,1865160,1.817760088,5
5354,1392532,1539111,1.105260777,5
5355,1889916,1837157,0.972083944,5
5356,1844993,1934191,1.048345983,4
5357,885855,999615,1.128418308,1
5358,706710,1791209,2.534574295,5
5359,697496,306926,0.4400398,0
5360,554575,1441678,2.599608709,0
5361,920676,1948768,2.116670794,4
5362,845495,1986308,2.349284147,5
5363,1905439,1067599,0.560290306,5
5364,729228,647127,0.887413813,3
5365,1730296,779988,0.450782987,2
5366,581447,1393252,2.396180563,5
5367,779357,799929,1.026396119,1
5368,699301,1121851,1.60424624,0
5369,1933128,1914299,0.990259828,5
5370,359138,1574963,4.385397814,4
5371,551388,1576356,2.858887027,1
5372,601727,1874074,3.11449212,0
5373,1064678,714023,0.6706469,4
5374,391059,455201,1.164021286,0
5375,1678928,1319513,0.7859259,0
5376,828291,1341303,1.619362036,4
5377,1346512,1052441,0.781605363,0
5378,631111,1135342,1.798957711,5
5379,1761214,1131299,0.642340454,0
5380,1475661,808939,0.548187558,5
5381,1752643,342743,0.195557795,0
5382,926190,497940,0.53762187,2
5383,660347,584076,0.884498605,3
5384,303707,1100038,3.622037029,2
5385,1328538,631492,0.475328519,4
5386,1742007,1575974,0.904688672,2
5387,1327824,1764816,1.329103857,2
5388,1447336,216650,0.149688808,1
5389,329693,521917,1.583039373,2
5390,1480634,112266,0.075822925,5
5391,1033509,561641,0.543431165,0
5392,668010,1803638,2.700016467,3
5393,870677,338427,0.388694085,4
5394,1102154,1126627,1.022204701,3
5395,1300135,163882,0.126049987,0
5396,1586472,1629159,1.026906873,1
5397,832638,221670,0.266226139,1
5398,1518371,1195503,0.787358952,0
5399,482913,1910617,3.956441429,4
5400,1652817,635015,0.384201639,2
5401,430085,1602304,3.725551926,0
5402,1099104,1653904,1.504774798,5
5403,545483,1210277,2.218725423,4
5404,1432422,618916,0.432076581,4
5405,1841675,1282111,0.696165719,3
5406,658550,741736,1.126316908,2
5407,1462226,1009516,0.690396697,0
5408,1660546,426574,0.256887795,1
5409,1727643,1446385,0.83720132,3
5410,1949019,358470,0.183923297,0
5411,1624940,674921,0.415351336,5
5412,1413959,1055023,0.746148226,5
5413,1778668,890177,0.50047395,5
5414,400387,1266486,3.163154648,5
5415,981193,1298901,1.323797663,1
5416,1400270,1024938,0.731957408,1
5417,512079,1824765,3.563444312,1
5418,1340392,1651944,1.232433497,2
5419,1750245,1785468,1.020124611,2
5420,430004,1703981,3.962709649,2
5421,1551443,733834,0.473000942,0
5422,493021,1883101,3.819514787,5
5423,1155206,638488,0.552704886,2
5424,1863834,1971129,1.057566822,0
5425,985437,1240227,1.258555341,2
5426,1220107,846580,0.693857178,2
5427,1086935,479258,0.44092609,0
5428,1028669,340596,0.331103591,0
5429,1410540,341205,0.24189672,0
5430,1393281,1633873,1.17268017,2
5431,1887665,1658390,0.878540419,4
5432,1933657,530362,0.274279254,1
5433,1432975,1542224,1.076239292,3
5434,746956,1330636,1.781411489,1
5435,700711,275529,0.393213465,4
5436,309559,1281782,4.140671084,0
5437,616398,772210,1.252778237,1
5438,727299,200574,0.275779287,1
5439,525706,1734252,3.298900907,0
5440,1455521,359637,0.247084721,3
5441,745090,1472883,1.976785355,1
5442,1843408,862560,0.467915947,3
5443,1211746,1734064,1.43104578,3
5444,1191877,1160119,0.973354633,3
5445,750190,286045,0.381296738,2
5446,1599157,1728888,1.081124618,1
5447,902592,1447077,1.603245985,1
5448,1755430,938342,0.534536837,5
5449,1738275,1346559,0.774652457,3
5450,1841981,819755,0.445039878,4
5451,975081,1650610,1.692792701,1
5452,888304,1043094,1.174253409,0
5453,886696,1668879,1.882132095,0
5454,1764425,492003,0.278846083,4
5455,673360,1853601,2.752763752,2
5456,1528672,284426,0.186060842,3
5457,570967,1425856,2.497265166,2
5458,1455888,1354130,0.930105887,3
5459,1502022,1581004,1.052583784,2
5460,1688473,1053198,0.623757679,2
5461,465369,1292542,2.777456169,0
5462,357701,782324,2.187089217,1
5463,369223,973340,2.636184636,0
5464,1393459,550030,0.394722773,4
5465,1861840,749364,0.402485713,5
5466,1190697,1407898,1.182415006,0
5467,1806997,744833,0.412193822,1
5468,891044,1190499,1.336072068,3
5469,1560262,213134,0.136601417,5
5470,1409446,253987,0.180203427,4
5471,403560,1152088,2.854812172,3
5472,845566,1423724,1.683752658,4
5473,831051,472795,0.568912137,3
5474,1199635,1504911,1.254474069,1
5475,1987900,1715576,0.863009206,0
5476,474959,121509,0.255830503,3
5477,387366,1560964,4.029687686,0
5478,1763131,1411767,0.800715886,4
5479,1965397,1533885,0.780445376,4
5480,1709936,372252,0.217699376,4
5481,347902,789809,2.270205403,5
5482,990686,1969576,1.988093099,1
5483,913451,1552707,1.699825169,2
5484,1616789,1280832,0.79220727,5
5485,772827,1094362,1.416050423,5
5486,1597163,832369,0.521154697,2
5487,763533,1657285,2.170547966,2
5488,993738,281111,0.28288241,3
5489,1886434,655827,0.347654357,1
5490,1140827,698985,0.61270026,2
5491,1729283,711558,0.411475739,3
5492,676726,1666861,2.463125401,4
5493,1325079,1357693,1.024612872,2
5494,1764434,1762652,0.998990044,4
5495,1698705,1453009,0.855362762,4
5496,1400787,1089206,0.777567182,2
5497,1410742,243334,0.172486535,2
5498,817967,869083,1.062491519,0
5499,942233,1669919,1.772299421,1
5500,1543205,556823,0.360822444,5
5501,1686245,1442079,0.85520135,4
5502,1660766,1892993,1.139831259,2
5503,1775186,941123,0.530154587,2
5504,1737043,415627,0.239272718,3
5505,1768797,356883,0.201765946,0
5506,821570,1368206,1.665355356,5
5507,1196625,1029084,0.859988718,0
5508,1530068,125911,0.082291114,2
5509,379640,550180,1.449215046,5
5510,675308,863347,1.278449241,0
5511,867850,1577754,1.818003111,5
5512,1067996,791725,0.74131832,0
5513,1465255,1280146,0.873667723,4
5514,1181161,830994,0.703539992,3
5515,1128621,1779194,1.576431769,0
5516,1789914,269048,0.150313367,3
5517,1399230,1937111,1.384412141,0
5518,1099719,1060210,0.96407355,4
5519,1078759,1058579,0.981293319,3
5520,1245863,245713,0.19722313,5
5521,1605503,1112497,0.692927388,0
5522,1511243,1547638,1.024082825,5
5523,1037622,1775860,1.711471037,2
5524,1436856,1455078,1.012681855,0
5525,1328071,616805,0.464436766,4
5526,1439348,1610275,1.118753074,5
5527,1561215,213177,0.136545575,5
5528,960871,279903,0.29130133,0
5529,657231,1309831,1.992953771,4
5530,1371274,466174,0.339956858,0
5531,387514,777277,2.005803661,3
5532,895976,434448,0.484887988,1
5533,796718,1406164,1.76494569,0
5534,1927826,1753188,0.909411949,1
5535,1975731,1360049,0.688377618,1
5536,1733155,386110,0.22277869,2
5537,1865176,632244,0.338972837,5
5538,612568,1206975,1.970352679,0
5539,1367617,1563388,1.143147533,5
5540,708517,1964589,2.772818436,3
5541,1645057,279739,0.170048211,5
5542,1418981,701443,0.494328677,4
5543,1767274,577257,0.326636956,4
5544,1722238,1549101,0.89946976,1
5545,1199542,1696781,1.414524043,1
5546,1760388,359560,0.204250427,5
5547,926583,870496,0.939468995,3
5548,818820,1647592,2.012154075,3
5549,448638,721376,1.607924429,3
5550,465840,1214812,2.607788082,0
5551,1044128,136387,0.130622874,1
5552,554781,1154143,2.080357835,4
5553,1495987,1217490,0.813837286,3
5554,507695,431043,0.849019589,1
5555,857601,1772746,2.067098802,2
5556,1888965,679122,0.35952069,2
5557,723006,1163388,1.60909868,1
5558,1323963,1743510,1.316887254,5
5559,1127946,1273990,1.12947783,2
5560,1504742,103506,0.068786543,2
5561,1302394,262042,0.201200251,3
5562,1220024,1502364,1.231421677,4
5563,1440561,1407438,0.977006874,2
5564,456933,660395,1.445277535,3
5565,1571922,1235864,0.786212039,3
5566,776515,1959381,2.523300902,0
5567,845551,1860301,2.20010502,1
5568,381179,647261,1.698049998,5
5569,911939,1137305,1.247128372,4
5570,1964665,1506864,0.766982666,3
5571,1901252,423785,0.222897859,3
5572,1692042,1100408,0.650343195,1
5573,794035,1868434,2.35308771,4
5574,1165799,1651461,1.416591539,2
5575,453352,1374267,3.031346503,5
5576,763503,382165,0.500541583,5
5577,979817,1295034,1.321710074,1
5578,606502,812758,1.340074724,4
5579,1724187,1535309,0.890453878,2
5580,1226456,1633952,1.332254887,4
5581,552622,239721,0.433788376,2
5582,845998,1317358,1.557164438,2
5583,1287429,398109,0.309227926,3
5584,1367719,1988650,1.453990184,0
5585,989760,451340,0.456009538,4
5586,658116,1218893,1.852094464,3
5587,957411,1092128,1.140709685,2
5588,1030262,1512826,1.468389594,2
5589,907145,1502249,1.656018608,1
5590,1424399,611227,0.429112208,4
5591,1035976,1478551,1.427205843,1
5592,1686842,728274,0.431738124,2
5593,1999490,996017,0.498135525,5
5594,1284046,1742153,1.356768371,4
5595,1716653,1093261,0.636856138,4
5596,1413548,760060,0.537696633,5
5597,1240873,1384158,1.115471124,5
5598,1848813,1205500,0.652039985,4
5599,814084,1186707,1.457720579,0
5600,1775169,877265,0.494186751,4
5601,1193850,924560,0.774435649,1
5602,1208153,1821858,1.507969603,4
5603,1452886,1679553,1.156011552,4
5604,1065511,1567111,1.470760039,3
5605,1474744,321076,0.217716431,0
5606,739397,284042,0.384153574,1
5607,1913026,1229456,0.642676054,2
5608,1628660,1798292,1.104154335,5
5609,1964116,1467563,0.747187539,4
5610,1941478,1680223,0.865434993,1
5611,1983941,976249,0.492075621,4
5612,1958615,807289,0.412173398,3
5613,1385582,1199862,0.865962462,2
5614,1412688,477593,0.338073941,0
5615,1900682,1917197,1.008688986,3
5616,1153347,647207,0.561155489,1
5617,675574,1674811,2.479093334,3
5618,673218,1445454,2.147081629,0
5619,1542066,440463,0.285631743,2
5620,1158079,760905,0.657040668,0
5621,426448,999021,2.34265608,0
5622,917453,356122,0.388163753,3
5623,1458884,717181,0.491595631,2
5624,703125,114125,0.162311111,5
5625,735866,712346,0.968037659,5
5626,1862651,1103844,0.592619874,4
5627,1943210,1796720,0.924614427,5
5628,467039,374613,0.80210218,1
5629,614353,670269,1.091016077,1
5630,1823529,1760944,0.965679186,0
5631,1662566,1691492,1.017398407,0
5632,436848,571799,1.308919807,3
5633,1581079,1630965,1.031551871,2
5634,960759,1739053,1.810082445,1
5635,564407,1071427,1.898323373,1
5636,1291071,1848294,1.431597488,3
5637,1000951,1739754,1.738101066,0
5638,1741585,997430,0.572713936,2
5639,812396,926648,1.140635848,4
5640,1640641,659363,0.401893528,5
5641,858812,219728,0.255851106,2
5642,1221675,415633,0.340215687,5
5643,1515367,1144024,0.754948471,1
5644,812596,1820389,2.240214079,0
5645,1587695,1650766,1.039724884,4
5646,1709607,801241,0.4686697,3
5647,1532090,1201742,0.784380813,4
5648,1416875,1549611,1.093682223,4
5649,1703063,1236529,0.726061807,3
5650,1210778,1393965,1.151296935,4
5651,1311390,648145,0.49424275,5
5652,960750,1128107,1.174194119,1
5653,413224,1659445,4.015848547,1
5654,756845,739084,0.976532844,4
5655,480595,258715,0.538322288,4
5656,562006,1328889,2.36454593,0
5657,970636,717855,0.739571786,1
5658,1717658,295233,0.171881131,2
5659,662160,1570695,2.372077746,0
5660,1934788,978253,0.505612501,5
5661,508379,492566,0.968895253,3
5662,1428817,1730439,1.211099112,5
5663,1195953,1003198,0.838827278,4
5664,671395,714015,1.06347977,2
5665,1784620,344267,0.192907734,5
5666,667014,1192338,1.787575673,3
5667,1246369,459155,0.368394111,1
5668,522554,1785908,3.41765253,4
5669,376140,401548,1.067549317,1
5670,1987152,577512,0.290622962,0
5671,1109968,716583,0.645588882,4
5672,1615404,450473,0.278860892,5
5673,1501091,1535276,1.022773436,2
5674,872876,553537,0.634153076,4
5675,943107,1093746,1.159726309,3
5676,1450046,1246907,0.859908582,2
5677,1837767,1688723,0.918899403,2
5678,1020997,487119,0.477101304,1
5679,588287,1496150,2.54323145,3
5680,1768586,197672,0.111768384,0
5681,1837208,780635,0.424902896,2
5682,1312843,224144,0.170731763,2
5683,1172130,761119,0.649346915,5
5684,1643291,1601406,0.974511514,2
5685,1437491,801824,0.557794101,3
5686,777553,316510,0.407059069,2
5687,1176978,544152,0.462329797,2
5688,1302607,582572,0.447235429,0
5689,1267745,587016,0.463039491,0
5690,354342,1982133,5.593841543,3
5691,868479,737310,0.848966987,1
5692,1198924,1815723,1.514460466,4
5693,940239,1114338,1.185164623,5
5694,1451579,145054,0.099928423,3
5695,1506082,1169239,0.776344847,0
5696,1752221,1995503,1.138842075,5
5697,1405264,397586,0.282926197,5
5698,450428,908118,2.016122444,4
5699,1864778,1694301,0.908580539,4
5700,1610288,1044949,0.648920566,0
5701,1891654,853441,0.451161259,4
5702,1077765,1566639,1.453599811,1
5703,329411,1066754,3.238367875,0
5704,638028,1080780,1.693938197,4
5705,652423,813747,1.247269026,2
5706,665955,1501783,2.2550818,0
5707,481206,703510,1.461972627,0
5708,811740,1929885,2.377466923,3
5709,834663,358920,0.430017863,0
5710,1826513,653743,0.357918613,5
5711,407932,1656310,4.060260043,1
5712,518721,350281,0.675278232,4
5713,480933,581050,1.208172448,1
5714,393305,341845,0.869160067,4
5715,1213924,1127740,0.929003793,2
5716,506113,757829,1.497351382,2
5717,1219084,434114,0.356098513,3
5718,505645,875822,1.732088718,2
5719,1111476,224963,0.202400232,3
5720,1135553,591665,0.521036887,1
5721,1679178,1175383,0.699975226,2
5722,1510060,248025,0.16424844,0
5723,502062,1730816,3.447414861,0
5724,478140,1433757,2.998613377,3
5725,408198,1763773,4.320876143,0
5726,849126,1061646,1.250280877,4
5727,1164170,1461565,1.255456677,3
5728,1715105,1967728,1.147293023,1
5729,1723527,1509682,0.875925936,3
5730,1652379,484441,0.293177897,1
5731,1651209,1003708,0.607862481,5
5732,1226875,832935,0.678907794,1
5733,550974,105767,0.191963686,2
5734,663438,126103,0.190075033,5
5735,1421142,653724,0.459999071,5
5736,1517810,831363,0.547738518,1
5737,1773845,1596793,0.900187446,4
5738,669852,1952960,2.915509695,2
5739,1713505,1642097,0.958326354,4
5740,881268,1796624,2.038680628,2
5741,680732,1819098,2.6722675,5
5742,1169678,1876814,1.604556126,2
5743,1857949,1865292,1.003952208,3
5744,378604,465217,1.228769374,1
5745,729732,1924481,2.637243536,3
5746,922623,1628273,1.764830272,4
5747,1900840,288551,0.151801835,2
5748,1189180,822840,0.691938983,2
5749,1101002,1505201,1.367119224,1
5750,1027780,1770714,1.72285314,2
5751,1532543,1197687,0.781503031,1
5752,603737,181077,0.299926955,4
5753,1305055,1978228,1.51581964,1
5754,1215631,1838269,1.512193256,2
5755,428363,1549968,3.618351725,0
5756,517944,287559,0.555193226,3
5757,1588859,1021958,0.643202449,5
5758,966017,1108119,1.147100931,4
5759,582406,1817183,3.120130974,4
5760,1603061,228695,0.142661446,5
5761,405087,1715899,4.235877725,2
5762,1570405,150443,0.095798854,4
5763,1342643,1284851,0.95695654,1
5764,425899,941127,2.209742216,1
5765,830731,309053,0.372025361,0
5766,1537049,1209134,0.786659371,1
5767,800532,1075736,1.343776389,0
5768,1574150,899228,0.571246705,1
5769,1838098,974648,0.530248115,5
5770,747416,1449738,1.939666799,5
5771,1899811,1367295,0.719700539,4
5772,1194478,1226014,1.026401491,4
5773,1401582,493294,0.351955148,1
5774,1340964,1302840,0.971569707,5
5775,1556461,1776073,1.141097014,5
5776,970165,419400,0.432297599,4
5777,1340992,456549,0.34045617,0
5778,852523,1375870,1.613880212,1
5779,703743,1965314,2.792658684,0
5780,1919779,1460149,0.760581817,1
5781,1023192,1392544,1.360980148,4
5782,1836310,1572453,0.856311298,1
5783,858655,1118036,1.30207825,3
5784,1450276,1431971,0.987378265,2
5785,870563,1774075,2.037847921,4
5786,1079240,1225623,1.135635262,1
5787,1174963,1603554,1.364769784,4
5788,520753,463423,0.88990942,0
5789,471641,1864964,3.954202455,2
5790,1321282,1748932,1.323662927,0
5791,1285898,1448268,1.126269735,5
5792,660084,1032956,1.564885681,0
5793,1212447,339350,0.279888523,0
5794,1163959,1161504,0.997890819,0
5795,1111163,1178976,1.06102885,1
5796,952251,405316,0.425639879,0
5797,515155,1754187,3.405163494,5
5798,875158,1279427,1.461938301,2
5799,1281184,1055520,0.823862927,1
5800,717072,559469,0.780213145,4
5801,1073208,372245,0.346852614,5
5802,794243,930171,1.171141578,5
5803,1850393,1722357,0.93080605,1
5804,1134300,1875151,1.653134973,3
5805,756553,531298,0.702261441,3
5806,1754542,1185551,0.675703973,3
5807,1456295,1565064,1.074688851,3
5808,710456,1962624,2.762484939,4
5809,1941860,220257,0.113425788,5
5810,453942,1655690,3.647360235,5
5811,554450,1600750,2.88709532,2
5812,1430432,1218534,0.851864332,3
5813,1071365,247047,0.230590882,5
5814,1115258,162501,0.145707092,3
5815,1995609,1072642,0.537501084,2
5816,499483,1292004,2.58668263,4
5817,1658478,768726,0.463512932,3
5818,828006,1640834,1.981669215,4
5819,1130832,316633,0.280000035,0
5820,1368912,116285,0.084947024,1
5821,1744063,1729314,0.99154331,5
5822,426472,814443,1.909722092,1
5823,576431,1443042,2.50340804,1
5824,1115700,334274,0.299609214,2
5825,878228,1101487,1.254215306,4
5826,945800,1452255,1.535477902,1
5827,1412541,534864,0.378653788,4
5828,1862834,1075916,0.577569445,4
5829,1622145,1447459,0.892311723,3
5830,1728503,1129096,0.653221892,3
5831,589776,1467749,2.488655015,3
5832,1507944,909873,0.603386465,0
5833,1504037,1314854,0.874216525,5
5834,498902,1745275,3.498232118,5
5835,453880,172508,0.380074028,3
5836,1660193,708171,0.426559442,5
5837,1337453,394859,0.295232057,1
5838,1108545,900444,0.81227555,3
5839,487760,1106273,2.268068312,3
5840,1826334,1454265,0.79627549,5
5841,1644933,1715601,1.04296102,3
5842,1751174,474910,0.27119521,4
5843,331756,900465,2.714238778,0
5844,1937197,227349,0.117359773,2
5845,1636978,636504,0.388828683,0
5846,541704,621901,1.148045796,5
5847,1250922,423692,0.338703772,1
5848,1635748,400970,0.245129445,0
5849,1912277,668382,0.349521539,5
5850,377309,362270,0.960141423,2
5851,485607,177101,0.364700262,1
5852,602442,688695,1.143172289,1
5853,1921992,1810309,0.941892058,2
5854,1181056,510403,0.43215817,1
5855,1000235,1637490,1.63710528,4
5856,637820,721934,1.131877332,4
5857,1905910,1029103,0.539953618,2
5858,1390534,571135,0.410730698,0
5859,424079,1442216,3.400819187,0
5860,1764704,1953004,1.106703447,5
5861,1866160,1141320,0.611587431,2
5862,1623768,1763149,1.085838001,2
5863,1120394,1754205,1.565703672,2
5864,1411980,1777689,1.259004377,2
5865,512805,889482,1.73454237,2
5866,682139,1270522,1.862555872,1
5867,1053240,394721,0.374768334,1
5868,682923,1249051,1.828977791,1
5869,1098240,399553,0.363812099,1
5870,1234690,1952918,1.581707149,4
5871,908954,1010705,1.111942959,1
5872,1697461,1638489,0.965258701,4
5873,1360433,1172306,0.861715351,0
5874,1554432,174867,0.112495754,1
5875,1526697,1747381,1.144549966,4
5876,1773930,1663463,0.937727532,4
5877,759964,795472,1.046723266,4
5878,1982139,1466527,0.739870917,4
5879,809008,1098655,1.358027362,3
5880,1853913,1070314,0.577326984,1
5881,479756,1603089,3.341467329,1
5882,302227,827778,2.738928024,4
5883,1770624,1434141,0.809963606,2
5884,1793296,812590,0.453126533,4
5885,837707,842410,1.005614135,1
5886,1310785,1015006,0.774349722,5
5887,1509802,1003675,0.664772599,2
5888,1337637,1664790,1.244575322,5
5889,1144946,883111,0.771312359,5
5890,449579,1129741,2.5128865,4
5891,1000334,1089463,1.089099241,5
5892,1358285,552386,0.406679011,0
5893,1129090,1831234,1.621867167,3
5894,425891,222448,0.522312047,0
5895,1071187,176480,0.164751813,2
5896,1815922,1946347,1.071823019,3
5897,1883958,960928,0.51005808,5
5898,649053,1098939,1.693142163,4
5899,1284513,527936,0.411000901,1
5900,358626,1352245,3.770627339,0
5901,302457,1057836,3.497475674,3
5902,1646336,670244,0.407112521,4
5903,1235691,1276830,1.033292304,4
5904,1342981,564402,0.420260599,5
5905,1734336,714070,0.411725294,0
5906,1875543,640928,0.341729302,2
5907,1690482,143044,0.084617287,0
5908,1879603,1610615,0.856891056,5
5909,1403957,1130548,0.805258281,4
5910,1120329,1014619,0.905643789,4
5911,713028,1462619,2.051278491,0
5912,1128207,1235366,1.094981683,1
5913,1970203,815833,0.414085757,2
5914,1542684,1735963,1.125287486,2
5915,1091551,1217875,1.115728903,1
5916,613011,1828780,2.983274362,1
5917,948117,1238494,1.306267054,5
5918,1314148,288455,0.21949963,1
5919,1710716,1788018,1.045186928,1
5920,1932697,618514,0.320026367,4
5921,656080,1949627,2.971629984,2
5922,436947,536011,1.226718572,4
5923,616871,1602723,2.59814937,5
5924,841302,1154937,1.372797164,3
5925,566514,735405,1.298123259,0
5926,1155926,1927695,1.667662982,3
5927,348116,1418658,4.075245033,0
5928,1664151,1946701,1.169786275,4
5929,1832359,1736588,0.947733495,2
5930,1100375,1742328,1.583394752,5
5931,1023267,465842,0.455249705,4
5932,725460,162969,0.224642296,1
5933,1460821,614885,0.420917416,5
5934,396580,847215,2.13630289,4
5935,1331639,1313815,0.986614991,3
5936,1625589,1253519,0.771116808,0
5937,1990604,337713,0.169653532,5
5938,716275,901847,1.259079264,0
5939,1366087,1301717,0.952880014,0
5940,1935609,1092717,0.564533953,2
5941,1109212,1450755,1.307914988,4
5942,1142247,1080913,0.946304083,4
5943,1546595,1577756,1.020148132,5
5944,1563121,1780476,1.139051935,4
5945,1812036,1604327,0.885372586,0
5946,807765,361762,0.447855503,0
5947,369804,310276,0.839028242,4
5948,855312,965483,1.128807967,1
5949,684966,1586552,2.316249274,4
5950,1899005,762653,0.401606631,2
5951,1584932,1488863,0.939386043,5
5952,1833176,102534,0.055932436,3
5953,344136,1536087,4.463604505,1
5954,1147770,410274,0.357453148,4
5955,698726,1414790,2.024813732,2
5956,832398,396529,0.476369477,5
5957,1207468,958646,0.793930771,4
5958,1343845,298098,0.22182469,1
5959,365425,1858118,5.084813573,1
5960,435975,823883,1.889748265,4
5961,761938,1725875,2.265112122,2
5962,1669979,1800200,1.077977627,2
5963,1490049,1758644,1.180259173,3
5964,1677532,193113,0.115117327,0
5965,1616546,405592,0.250900376,2
5966,951680,1157714,1.21649504,2
5967,1776504,524814,0.295419543,5
5968,1166758,108216,0.09274931,1
5969,1447438,1246611,0.86125347,1
5970,1524683,1372618,0.900264514,5
5971,1776588,506123,0.284884847,3
5972,1283020,1176977,0.917348911,1
5973,1015734,1882242,1.853085552,0
5974,1256399,854948,0.680474913,5
5975,1179518,799515,0.677831962,0
5976,1304232,1528779,1.172167989,4
5977,1569503,628020,0.400139407,2
5978,1546607,708041,0.45780279,1
5979,425540,809411,1.90207971,3
5980,380724,1867674,4.905585148,3
5981,341361,626099,1.83412575,0
5982,1064311,761754,0.715725009,5
5983,1544175,1374405,0.890057798,0
5984,676602,113926,0.168379638,1
5985,1870295,1644320,0.879176814,3
5986,616878,841364,1.36390664,0
5987,1846672,1493068,0.808518243,3
5988,1703170,1902658,1.117127474,5
5989,1243668,1053616,0.847184297,2
5990,861274,337861,0.392280505,2
5991,1098880,491175,0.446977832,3
5992,1929407,1455087,0.754162808,2
5993,1695191,318510,0.187890332,1
5994,491518,154702,0.314743305,1
5995,1246366,1451805,1.164830395,2
5996,1564120,1971960,1.260747257,4
5997,1298239,713041,0.549237082,5
5998,1676470,1158352,0.690947049,3
5999,1799692,446548,0.248124679,4
6000,369958,1474503,3.985595662,1
6001,1027977,824722,0.802276705,5
6002,1072863,1874716,1.74739552,1
6003,1034861,646148,0.624381439,3
6004,1190781,365137,0.306636569,1
6005,1584463,553069,0.349057693,3
6006,1366681,817370,0.598069337,4
6007,1400435,913641,0.652398005,5
6008,1489058,1296144,0.870445611,3
6009,1586013,1631201,1.02849157,0
6010,1138620,1730554,1.519869667,4
6011,635787,1401839,2.2048878,3
6012,1081427,267847,0.247679224,5
6013,1652436,1402300,0.848625907,2
6014,1667461,281721,0.168952077,1
6015,1110785,1804889,1.624877001,5
6016,1022466,1686391,1.649336995,3
6017,533816,1848603,3.462996613,1
6018,1017368,865885,0.851103042,4
6019,583785,432232,0.740395865,2
6020,1722331,410911,0.238578415,3
6021,675326,984335,1.457570122,5
6022,310476,1132630,3.648043649,4
6023,1290486,981308,0.760417393,0
6024,1334480,1719116,1.288229123,0
6025,1768173,883129,0.499458481,1
6026,1582028,1938037,1.225033312,2
6027,1416516,1580848,1.116011397,2
6028,1695731,1459766,0.860847623,3
6029,1721548,1471943,0.855011304,5
6030,663915,459574,0.69221813,2
6031,651675,547851,0.840681321,3
6032,1410732,114036,0.080834631,0
6033,948481,1150039,1.212506102,5
6034,1324343,778474,0.587819017,5
6035,892355,1827403,2.047843067,4
6036,524276,790674,1.508125491,5
6037,351861,829733,2.358127215,1
6038,1720582,1951435,1.134171461,4
6039,1451605,1899120,1.30828979,5
6040,706451,1917602,2.714416145,0
6041,1045365,931138,0.890730032,0
6042,1096918,1865282,1.700475332,1
6043,952020,1529004,1.606062898,2
6044,804152,388600,0.483241974,0
6045,1953024,554976,0.284162407,2
6046,388097,1828424,4.711255176,0
