customer_id,on_time_payment_count,missed_payment_count,late_payment_count,on_time_percentage
4984,43,5,4,82.69
4985,22,8,2,68.75
4986,32,1,5,84.21
4987,48,7,2,84.21
4988,44,6,5,80.00
4989,29,9,4,69.05
4990,24,2,5,77.42
4991,33,4,0,89.19
4992,4,2,4,40.00
4993,10,6,3,52.63
4994,42,3,5,84.00
4995,42,7,4,79.25
4996,26,1,4,83.87
4997,17,1,4,77.27
4998,4,5,0,44.44
4999,22,2,1,88.00
5000,19,2,5,73.08
5001,13,2,0,86.67
5002,6,1,2,66.67
5003,36,0,3,92.31
5004,20,7,0,74.07
5005,23,8,1,71.88
5006,3,3,1,42.86
5007,40,3,5,83.33
5008,31,2,1,91.18
5009,36,4,5,80.00
5010,47,0,4,92.16
5011,2,7,1,20.00
5012,37,2,0,94.87
5013,29,8,0,78.38
5014,25,4,4,75.76
5015,48,9,3,80.00
5016,2,3,2,28.57
5017,14,9,0,60.87
5018,24,2,1,88.89
5019,5,3,5,38.46
5020,31,3,5,79.49
5021,33,2,2,89.19
5022,27,1,4,84.38
5023,3,0,5,37.50
5024,14,4,1,73.68
5025,50,0,1,98.04
5026,36,3,4,83.72
5027,45,2,1,93.75
5028,27,5,1,81.82
5029,45,8,2,81.82
5030,30,10,4,68.18
5031,27,1,5,81.82
5032,13,4,1,72.22
5033,34,5,4,79.07
5034,49,9,0,84.48
5035,17,9,5,54.84
5036,42,0,4,91.30
5037,28,10,3,68.29
5038,19,10,2,61.29
5039,15,7,5,55.56
5040,9,4,3,56.25
5041,15,1,1,88.24
5042,37,0,2,94.87
5043,19,9,5,57.58
5044,39,0,1,97.50
5045,21,9,4,61.76
5046,32,4,3,82.05
5047,44,0,0,100.00
5048,34,3,0,91.89
5049,25,6,0,80.65
5050,0,4,0,0.00
5051,13,3,1,76.47
5052,29,1,3,87.88
5053,26,2,2,86.67
5054,28,3,2,84.85
5055,20,5,1,76.92
5056,17,10,2,58.62
5057,45,4,4,84.91
5058,17,9,3,58.62
5059,4,9,5,22.22
5060,23,4,3,76.67
5061,48,7,3,82.76
5062,9,6,3,50.00
5063,14,6,0,70.00
5064,20,5,0,80.00
5065,35,0,2,94.59
5066,19,10,5,55.88
5067,38,8,2,79.17
5068,16,9,4,55.17
5069,17,4,3,70.83
5070,32,3,1,88.89
5071,47,8,1,83.93
5072,33,6,0,84.62
5073,5,4,3,41.67
5074,0,0,1,0.00
5075,21,4,2,77.78
5076,28,2,2,87.50
5077,43,8,3,79.63
5078,22,1,5,78.57
5079,38,0,4,90.48
5080,19,7,3,65.52
5081,8,1,0,88.89
5082,20,10,5,57.14
5083,5,7,3,33.33
5084,3,2,4,33.33
5085,45,7,2,83.33
5086,34,8,0,80.95
5087,37,1,1,94.87
5088,37,0,4,90.24
5089,21,2,2,84.00
5090,34,1,0,97.14
5091,15,7,3,60.00
5092,20,0,4,83.33
5093,33,1,0,97.06
5094,47,3,1,92.16
5095,32,4,0,88.89
5096,4,10,4,22.22
5097,9,9,1,47.37
5098,25,10,2,67.57
5099,48,2,5,87.27
5100,7,6,4,41.18
5101,29,3,3,82.86
5102,45,5,5,81.82
5103,42,2,3,89.36
5104,31,7,0,81.58
5105,48,5,5,82.76
5106,28,9,3,70.00
5107,16,6,5,59.26
5108,19,7,1,70.37
5109,24,4,1,82.76
5110,50,1,3,92.59
5111,8,1,5,57.14
5112,47,10,4,77.05
5113,11,4,3,61.11
5114,29,10,5,65.91
5115,18,7,5,60.00
5116,37,4,0,90.24
5117,31,1,0,96.88
5118,4,7,4,26.67
5119,31,0,0,100.00
5120,18,4,2,75.00
5121,28,7,5,70.00
5122,1,10,5,6.25
5123,49,10,2,80.33
5124,29,2,2,87.88
5125,49,10,0,83.05
5126,3,10,0,23.08
5127,5,9,2,31.25
5128,0,1,2,0.00
5129,41,2,0,95.35
5130,9,3,3,60.00
5131,46,7,5,79.31
5132,3,1,4,37.50
5133,20,9,4,60.61
5134,36,10,5,70.59
5135,14,3,3,70.00
5136,9,3,4,56.25
5137,35,1,5,85.37
5138,12,10,2,50.00
5139,0,7,4,0.00
5140,16,8,1,64.00
5141,13,1,4,72.22
5142,31,4,5,77.50
5143,21,10,3,61.76
5144,3,6,4,23.08
5145,42,3,3,87.50
5146,47,4,0,92.16
5147,12,4,4,60.00
5148,4,4,1,44.44
5149,18,8,0,69.23
5150,48,8,5,78.69
5151,12,7,2,57.14
5152,22,5,1,78.57
5153,45,1,4,90.00
5154,17,8,5,56.67
5155,22,6,0,78.57
5156,20,3,3,76.92
5157,7,6,0,53.85
5158,36,8,3,76.60
5159,16,2,0,88.89
5160,20,7,5,62.50
5161,14,1,0,93.33
5162,5,6,2,38.46
5163,32,3,2,86.49
5164,39,7,5,76.47
5165,31,1,2,91.18
5166,4,6,4,28.57
5167,29,1,0,96.67
5168,19,9,1,65.52
5169,20,9,2,64.52
5170,20,10,3,60.61
5171,12,4,2,66.67
5172,17,8,5,56.67
5173,48,0,2,96.00
5174,22,6,3,70.97
5175,12,7,3,54.55
5176,26,0,0,100.00
5177,19,2,4,76.00
5178,38,4,4,82.61
5179,13,10,2,52.00
5180,6,9,0,40.00
5181,30,6,0,83.33
5182,7,7,5,36.84
5183,28,9,5,66.67
5184,9,4,3,56.25
5185,24,10,4,63.16
5186,33,10,4,70.21
5187,1,2,3,16.67
5188,16,3,4,69.57
5189,25,8,3,69.44
5190,27,4,3,79.41
5191,11,6,4,52.38
5192,12,3,2,70.59
5193,43,2,2,91.49
5194,5,7,2,35.71
5195,25,1,3,86.21
5196,18,8,2,64.29
5197,18,6,5,62.07
5198,43,7,3,81.13
5199,24,0,0,100.00
5200,16,2,3,76.19
5201,8,2,2,66.67
5202,12,3,2,70.59
5203,6,5,3,42.86
5204,18,7,0,72.00
5205,13,2,3,72.22
5206,36,0,2,94.74
5207,10,9,0,52.63
5208,11,4,5,55.00
5209,49,10,0,83.05
5210,7,9,3,36.84
5211,11,7,0,61.11
5212,14,10,3,51.85
5213,30,4,4,78.95
5214,6,2,1,66.67
5215,50,4,3,87.72
5216,50,1,3,92.59
5217,31,10,2,72.09
5218,30,4,4,78.95
5219,44,5,2,86.27
5220,11,0,4,73.33
5221,27,2,3,84.38
5222,19,2,3,79.17
5223,32,1,2,91.43
5224,50,6,5,81.97
5225,27,3,3,81.82
5226,36,4,5,80.00
5227,5,3,0,62.50
5228,25,0,3,89.29
5229,35,5,1,85.37
5230,37,1,3,90.24
5231,0,6,2,0.00
5232,5,7,2,35.71
5233,37,2,1,92.50
5234,47,3,2,90.38
5235,2,1,2,40.00
5236,14,0,2,87.50
5237,2,3,5,20.00
5238,33,5,5,76.74
5239,31,1,0,96.88
5240,9,5,3,52.94
5241,6,8,4,33.33
5242,47,4,5,83.93
5243,3,2,5,30.00
5244,7,6,0,53.85
5245,34,9,2,75.56
5246,30,10,0,75.00
5247,28,5,4,75.68
5248,18,4,2,75.00
5249,42,10,1,79.25
5250,35,0,3,92.11
5251,4,0,2,66.67
5252,30,0,1,96.77
5253,24,8,2,70.59
5254,11,2,1,78.57
5255,14,1,5,70.00
5256,46,3,2,90.20
5257,50,2,1,94.34
5258,31,1,1,93.94
5259,6,5,5,37.50
5260,22,9,1,68.75
5261,27,3,5,77.14
5262,22,9,3,64.71
5263,49,6,2,85.96
5264,43,4,4,84.31
5265,47,10,4,77.05
5266,4,5,5,28.57
5267,2,3,4,22.22
5268,31,5,3,79.49
5269,36,5,3,81.82
5270,31,10,0,75.61
5271,44,2,0,95.65
5272,2,3,0,40.00
5273,23,6,3,71.88
5274,25,5,1,80.65
5275,17,10,3,56.67
5276,37,1,1,94.87
5277,30,0,3,90.91
5278,0,10,4,0.00
5279,18,10,2,60.00
5280,18,10,0,64.29
5281,46,10,5,75.41
5282,9,3,4,56.25
5283,10,1,5,62.50
5284,13,3,3,68.42
5285,25,6,4,71.43
5286,30,6,1,81.08
5287,36,5,2,83.72
5288,18,0,1,94.74
5289,22,8,4,64.71
5290,7,10,0,41.18
5291,34,10,2,73.91
5292,34,7,0,82.93
5293,22,10,3,62.86
5294,2,0,0,100.00
5295,18,9,1,64.29
5296,12,8,4,50.00
5297,12,7,2,57.14
5298,19,7,4,63.33
5299,38,10,0,79.17
5300,18,10,2,60.00
5301,8,1,3,66.67
5302,15,8,3,57.69
5303,32,0,5,86.49
5304,30,0,3,90.91
5305,43,0,1,97.73
5306,33,1,2,91.67
5307,25,7,2,73.53
5308,47,4,0,92.16
5309,32,6,3,78.05
5310,24,0,2,92.31
5311,47,3,4,87.04
5312,19,4,0,82.61
5313,33,5,2,82.50
5314,44,4,2,88.00
5315,50,5,3,86.21
5316,9,7,4,45.00
5317,34,0,4,89.47
5318,26,7,0,78.79
5319,7,9,2,38.89
5320,1,6,5,8.33
5321,29,3,5,78.38
5322,44,9,4,77.19
5323,34,7,1,80.95
5324,30,6,5,73.17
5325,18,0,3,85.71
5326,32,4,0,88.89
5327,44,4,3,86.27
5328,18,7,5,60.00
5329,14,6,0,70.00
5330,37,0,2,94.87
5331,18,5,1,75.00
5332,27,6,4,72.97
5333,6,9,5,30.00
5334,0,7,4,0.00
5335,10,2,1,76.92
5336,28,10,2,70.00
5337,20,8,1,68.97
5338,36,8,0,81.82
5339,39,10,5,72.22
5340,0,6,5,0.00
5341,5,5,2,41.67
5342,42,10,0,80.77
5343,43,10,2,78.18
5344,49,6,3,84.48
5345,20,10,4,58.82
5346,34,10,1,75.56
5347,18,8,5,58.06
5348,7,6,5,38.89
5349,35,0,2,94.59
5350,12,4,3,63.16
5351,7,4,2,53.85
5352,11,1,4,68.75
5353,5,2,2,55.56
5354,30,9,5,68.18
5355,45,0,3,93.75
5356,20,5,1,76.92
5357,18,5,2,72.00
5358,13,4,2,68.42
5359,2,3,4,22.22
5360,2,1,1,50.00
5361,12,3,3,66.67
5362,41,8,4,77.36
5363,29,6,3,76.32
5364,30,1,4,85.71
5365,33,7,0,82.50
5366,46,4,5,83.64
5367,22,5,5,68.75
5368,39,4,3,84.78
5369,1,1,5,14.29
5370,11,8,2,52.38
5371,12,4,1,70.59
5372,26,5,3,76.47
5373,37,10,0,78.72
5374,31,7,4,73.81
5375,21,2,4,77.78
5376,19,6,3,67.86
5377,14,6,3,60.87
5378,20,9,0,68.97
5379,20,2,5,74.07
5380,22,8,0,73.33
5381,17,1,1,89.47
5382,8,1,1,80.00
5383,27,7,3,72.97
5384,1,5,1,14.29
5385,8,1,5,57.14
5386,28,2,1,90.32
5387,28,9,0,75.68
5388,20,3,4,74.07
5389,32,8,5,71.11
5390,28,4,4,77.78
5391,41,9,4,75.93
5392,26,2,3,83.87
5393,7,5,4,43.75
5394,4,7,0,36.36
5395,2,2,3,28.57
5396,46,1,2,93.88
5397,11,1,1,84.62
5398,34,9,3,73.91
5399,24,8,5,64.86
5400,29,4,2,82.86
5401,8,4,5,47.06
5402,42,0,5,89.36
5403,11,9,0,55.00
5404,19,6,0,76.00
5405,24,7,5,66.67
5406,44,6,3,83.02
5407,46,2,2,92.00
5408,21,8,0,72.41
5409,19,2,2,82.61
5410,16,0,0,100.00
5411,43,3,2,89.58
5412,37,6,4,78.72
5413,35,3,3,85.37
5414,29,10,2,70.73
5415,15,10,3,53.57
5416,27,8,3,71.05
5417,12,10,3,48.00
5418,42,2,4,87.50
5419,48,6,5,81.36
5420,34,0,5,87.18
5421,5,3,3,45.45
5422,36,5,5,78.26
5423,49,3,4,87.50
5424,21,10,2,63.64
5425,43,4,1,89.58
5426,46,4,1,90.20
5427,22,0,1,95.65
5428,0,6,2,0.00
5429,10,2,4,62.50
5430,37,10,1,77.08
5431,3,9,0,25.00
5432,37,5,0,88.10
5433,47,7,2,83.93
5434,1,9,3,7.69
5435,12,10,3,48.00
5436,10,6,3,52.63
5437,1,2,4,14.29
5438,21,9,4,61.76
5439,2,10,4,12.50
5440,41,5,3,83.67
5441,26,8,1,74.29
5442,24,6,0,80.00
5443,19,5,3,70.37
5444,2,8,1,18.18
5445,2,5,4,18.18
5446,2,3,0,40.00
5447,21,0,3,87.50
5448,7,6,3,43.75
5449,29,5,0,85.29
5450,26,0,0,100.00
5451,34,9,0,79.07
5452,45,7,1,84.91
5453,39,10,5,72.22
5454,8,8,3,42.11
5455,5,4,3,41.67
5456,2,0,3,40.00
5457,40,9,0,81.63
5458,29,7,1,78.38
5459,35,0,5,87.50
5460,28,1,5,82.35
5461,38,7,4,77.55
5462,46,2,3,90.20
5463,4,0,1,80.00
5464,1,0,1,50.00
5465,32,6,1,82.05
5466,43,1,4,89.58
5467,32,9,3,72.73
5468,49,4,2,89.09
5469,42,7,4,79.25
5470,25,5,5,71.43
5471,35,4,3,83.33
5472,10,0,0,100.00
5473,28,4,4,77.78
5474,3,2,2,42.86
5475,4,7,5,25.00
5476,6,6,2,42.86
5477,33,1,4,86.84
5478,29,0,5,85.29
5479,46,0,3,93.88
5480,13,6,1,65.00
5481,11,10,3,45.83
5482,11,3,4,61.11
5483,26,9,2,70.27
5484,39,8,0,82.98
5485,17,5,1,73.91
5486,25,8,4,67.57
5487,19,9,0,67.86
5488,14,3,0,82.35
5489,28,7,1,77.78
5490,25,3,3,80.65
5491,13,8,0,61.90
5492,38,9,4,74.51
5493,3,1,1,60.00
5494,4,5,1,40.00
5495,41,5,1,87.23
5496,26,2,2,86.67
5497,30,10,4,68.18
5498,35,1,3,89.74
5499,49,8,3,81.67
5500,41,2,2,91.11
5501,22,8,4,64.71
5502,18,8,2,64.29
5503,33,5,3,80.49
5504,17,3,1,80.95
5505,50,9,5,78.13
5506,13,7,4,54.17
5507,9,0,4,69.23
5508,9,10,3,40.91
5509,42,5,1,87.50
5510,17,9,3,58.62
5511,33,0,2,94.29
5512,25,0,1,96.15
5513,23,1,3,85.19
5514,7,1,3,63.64
5515,6,1,3,60.00
5516,36,8,2,78.26
5517,41,2,2,91.11
5518,10,9,0,52.63
5519,21,2,0,91.30
5520,50,10,3,79.37
5521,43,2,3,89.58
5522,7,10,2,36.84
5523,48,9,3,80.00
5524,25,9,2,69.44
5525,20,0,5,80.00
5526,10,8,3,47.62
5527,40,7,4,78.43
5528,20,1,4,80.00
5529,44,4,1,89.80
5530,38,4,0,90.48
5531,49,4,2,89.09
5532,26,7,2,74.29
5533,50,0,0,100.00
5534,49,2,5,87.50
5535,6,1,5,50.00
5536,17,5,1,73.91
5537,9,3,3,60.00
5538,27,10,2,69.23
5539,0,4,5,0.00
5540,49,2,3,90.74
5541,24,7,5,66.67
5542,35,6,2,81.40
5543,8,0,5,61.54
5544,30,3,4,81.08
5545,41,8,4,77.36
5546,22,9,4,62.86
5547,25,6,0,80.65
5548,8,2,3,61.54
5549,23,3,4,76.67
5550,19,6,4,65.52
5551,38,1,4,88.37
5552,18,2,4,75.00
5553,19,2,3,79.17
5554,36,10,1,76.60
5555,45,3,1,91.84
5556,29,8,5,69.05
5557,11,5,1,64.71
5558,24,7,1,75.00
5559,50,3,0,94.34
5560,39,2,2,90.70
5561,29,7,2,76.32
5562,23,4,2,79.31
5563,14,4,0,77.78
5564,32,4,4,80.00
5565,37,5,1,86.05
5566,22,5,3,73.33
5567,48,1,4,90.57
5568,41,4,0,91.11
5569,40,8,4,76.92
5570,10,3,5,55.56
5571,30,4,0,88.24
5572,7,9,5,33.33
5573,44,2,5,86.27
5574,33,1,5,84.62
5575,50,9,2,81.97
5576,0,2,5,0.00
5577,2,3,0,40.00
5578,43,0,3,93.48
5579,7,3,2,58.33
5580,37,0,3,92.50
5581,31,3,1,88.57
5582,32,1,0,96.97
5583,9,6,4,47.37
5584,11,8,5,45.83
5585,7,7,4,38.89
5586,0,7,4,0.00
5587,4,6,1,36.36
5588,20,3,1,83.33
5589,44,1,5,88.00
5590,11,8,3,50.00
5591,11,5,0,68.75
5592,12,2,1,80.00
5593,40,5,5,80.00
5594,4,1,2,57.14
5595,13,3,3,68.42
5596,15,4,4,65.22
5597,20,1,3,83.33
5598,24,8,0,75.00
5599,30,1,2,90.91
5600,43,4,4,84.31
5601,4,10,5,21.05
5602,43,0,3,93.48
5603,36,4,5,80.00
5604,2,1,5,25.00
5605,19,9,5,57.58
5606,36,7,5,75.00
5607,16,8,0,66.67
5608,33,5,1,84.62
5609,46,5,4,83.64
5610,34,6,2,80.95
5611,44,5,4,83.02
5612,10,0,0,100.00
5613,27,5,2,79.41
5614,50,5,1,89.29
5615,42,2,5,85.71
5616,15,4,5,62.50
5617,42,4,5,82.35
5618,45,9,5,76.27
5619,21,5,1,77.78
5620,3,9,2,21.43
5621,49,8,5,79.03
5622,3,4,0,42.86
5623,41,10,3,75.93
5624,35,2,5,83.33
5625,9,2,2,69.23
5626,42,5,5,80.77
5627,1,9,1,9.09
5628,1,5,3,11.11
5629,44,5,0,89.80
5630,18,6,2,69.23
5631,29,6,2,78.38
5632,15,5,0,75.00
5633,10,6,5,47.62
5634,50,8,5,79.37
5635,48,5,3,85.71
5636,27,7,3,72.97
5637,37,8,0,82.22
5638,24,9,5,63.16
5639,38,9,1,79.17
5640,12,1,2,80.00
5641,38,9,3,76.00
5642,21,1,2,87.50
5643,43,3,4,86.00
5644,47,10,5,75.81
5645,46,7,5,79.31
5646,34,7,0,82.93
5647,38,3,3,86.36
5648,40,0,2,95.24
5649,45,5,0,90.00
5650,5,6,2,38.46
5651,41,10,0,80.39
5652,18,0,5,78.26
5653,20,2,0,90.91
5654,26,6,4,72.22
5655,32,5,5,76.19
5656,19,8,4,61.29
5657,40,8,4,76.92
5658,33,5,5,76.74
5659,39,6,2,82.98
5660,3,5,0,37.50
5661,1,0,0,100.00
5662,3,2,1,50.00
5663,36,9,4,73.47
5664,30,3,1,88.24
5665,41,8,4,77.36
5666,26,0,0,100.00
5667,3,10,3,18.75
5668,26,1,4,83.87
5669,16,10,2,57.14
5670,22,1,3,84.62
5671,48,3,4,87.27
5672,45,10,0,81.82
5673,10,4,4,55.56
5674,37,3,2,88.10
5675,42,9,1,80.77
5676,11,5,4,55.00
5677,13,2,0,86.67
5678,35,1,4,87.50
5679,50,2,3,90.91
5680,40,2,1,93.02
5681,10,8,1,52.63
5682,49,10,2,80.33
5683,9,3,3,60.00
5684,44,3,3,88.00
5685,30,8,4,71.43
5686,23,0,3,88.46
5687,39,2,2,90.70
5688,8,9,5,36.36
5689,7,2,1,70.00
5690,13,5,5,56.52
5691,41,4,4,83.67
5692,2,0,2,50.00
5693,0,7,4,0.00
5694,44,3,2,89.80
5695,6,4,2,50.00
5696,20,10,1,64.52
5697,47,7,3,82.46
5698,8,10,0,44.44
5699,33,8,4,73.33
5700,32,9,4,71.11
5701,13,7,0,65.00
5702,36,5,5,78.26
5703,24,0,2,92.31
5704,29,8,1,76.32
5705,49,10,0,83.05
5706,10,7,5,45.45
5707,29,9,5,67.44
5708,15,0,4,78.95
5709,17,1,2,85.00
5710,41,2,4,87.23
5711,46,0,1,97.87
5712,32,8,4,72.73
5713,6,9,2,35.29
5714,41,6,4,80.39
5715,9,8,0,52.94
5716,44,10,5,74.58
5717,16,5,4,64.00
5718,26,1,4,83.87
5719,43,7,1,84.31
5720,31,7,0,81.58
5721,2,7,1,20.00
5722,16,3,1,80.00
5723,22,10,1,66.67
5724,11,8,1,55.00
5725,34,4,5,79.07
5726,44,4,0,91.67
5727,22,5,3,73.33
5728,43,2,1,93.48
5729,1,8,5,7.14
5730,40,9,5,74.07
5731,29,4,2,82.86
5732,9,6,0,60.00
5733,47,3,3,88.68
5734,37,1,1,94.87
5735,15,2,4,71.43
5736,32,9,2,74.42
5737,4,8,3,26.67
5738,50,3,4,87.72
5739,1,1,5,14.29
5740,43,10,3,76.79
5741,49,7,4,81.67
5742,28,7,3,73.68
5743,27,5,5,72.97
5744,32,2,1,91.43
5745,42,5,2,85.71
5746,41,4,0,91.11
5747,10,2,5,58.82
5748,0,7,1,0.00
5749,0,3,4,0.00
5750,0,1,1,0.00
5751,42,8,2,80.77
5752,8,8,1,47.06
5753,20,5,5,66.67
5754,24,5,1,80.00
5755,26,9,3,68.42
5756,50,7,3,83.33
5757,41,4,0,91.11
5758,4,2,1,57.14
5759,37,5,3,82.22
5760,42,8,5,76.36
5761,22,5,1,78.57
5762,21,6,3,70.00
5763,41,4,5,82.00
5764,49,1,4,90.74
5765,17,5,2,70.83
5766,34,9,4,72.34
5767,25,7,1,75.76
5768,4,5,1,40.00
5769,32,8,4,72.73
5770,7,9,0,43.75
5771,5,2,5,41.67
5772,12,3,3,66.67
5773,41,4,2,87.23
5774,42,3,3,87.50
5775,35,2,3,87.50
5776,30,8,5,69.77
5777,20,5,4,68.97
5778,0,0,1,0.00
5779,47,9,0,83.93
5780,6,8,2,37.50
5781,35,5,2,83.33
5782,47,1,3,92.16
5783,21,8,0,72.41
5784,0,1,5,0.00
5785,46,1,3,92.00
5786,46,0,5,90.20
5787,4,1,5,40.00
5788,26,0,0,100.00
5789,26,6,4,72.22
5790,36,4,5,80.00
5791,23,0,5,82.14
5792,7,5,0,58.33
5793,13,0,1,92.86
5794,2,4,2,25.00
5795,0,6,3,0.00
5796,15,8,3,57.69
5797,18,9,0,66.67
5798,29,9,2,72.50
5799,43,9,1,81.13
5800,31,8,2,75.61
5801,40,2,2,90.91
5802,19,3,5,70.37
5803,26,10,5,63.41
5804,12,8,5,48.00
5805,21,9,2,65.63
5806,17,5,4,65.38
5807,6,7,2,40.00
5808,25,5,5,71.43
5809,48,0,5,90.57
5810,27,0,3,90.00
5811,44,0,0,100.00
5812,19,6,4,65.52
5813,39,9,3,76.47
5814,16,2,4,72.73
5815,37,8,4,75.51
5816,1,8,1,10.00
5817,34,4,4,80.95
5818,8,0,2,80.00
5819,35,6,3,79.55
5820,19,8,5,59.38
5821,39,8,1,81.25
5822,25,3,4,78.13
5823,2,2,2,33.33
5824,4,1,1,66.67
5825,5,9,1,33.33
5826,20,1,0,95.24
5827,20,9,0,68.97
5828,1,5,5,9.09
5829,10,7,1,55.56
5830,3,10,5,16.67
5831,8,5,0,61.54
5832,26,3,1,86.67
5833,34,0,5,87.18
5834,13,5,1,68.42
5835,22,6,1,75.86
5836,8,4,4,50.00
5837,9,8,4,42.86
5838,32,0,4,88.89
5839,21,7,3,67.74
5840,38,5,3,82.61
5841,18,3,1,81.82
5842,4,5,5,28.57
5843,10,6,1,58.82
5844,18,4,0,81.82
5845,1,5,5,9.09
5846,5,5,5,33.33
5847,42,2,4,87.50
5848,39,2,4,86.67
5849,6,1,4,54.55
5850,0,2,1,0.00
5851,17,2,3,77.27
5852,37,8,0,82.22
5853,42,7,4,79.25
5854,26,0,3,89.66
5855,3,7,2,25.00
5856,4,9,5,22.22
5857,13,4,4,61.90
5858,22,7,2,70.97
5859,10,8,1,52.63
5860,14,8,5,51.85
5861,39,9,5,73.58
5862,48,4,4,85.71
5863,17,10,5,53.13
5864,42,3,0,93.33
5865,40,4,4,83.33
5866,37,4,3,84.09
5867,38,0,1,97.44
5868,39,6,1,84.78
5869,36,9,4,73.47
5870,38,8,3,77.55
5871,38,1,2,92.68
5872,28,1,5,82.35
5873,37,3,5,82.22
5874,17,1,1,89.47
5875,19,10,3,59.38
5876,35,2,2,89.74
5877,27,9,3,69.23
5878,38,8,3,77.55
5879,17,2,1,85.00
5880,16,6,3,64.00
5881,29,3,0,90.63
5882,3,1,3,42.86
5883,19,7,1,70.37
5884,33,3,5,80.49
5885,28,3,1,87.50
5886,29,0,5,85.29
5887,29,9,2,72.50
5888,41,9,5,74.55
5889,15,1,5,71.43
5890,27,5,5,72.97
5891,50,4,0,92.59
5892,35,8,2,77.78
5893,26,3,3,81.25
5894,8,4,3,53.33
5895,45,9,3,78.95
5896,34,5,2,82.93
5897,17,8,5,56.67
5898,16,4,5,64.00
5899,43,7,3,81.13
5900,18,6,5,62.07
5901,37,0,3,92.50
5902,49,10,1,81.67
5903,50,6,0,89.29
5904,23,7,0,76.67
5905,28,2,2,87.50
5906,7,2,2,63.64
5907,34,3,5,80.95
5908,6,9,2,35.29
5909,35,4,0,89.74
5910,17,3,3,73.91
5911,37,8,5,74.00
5912,29,3,5,78.38
5913,24,5,1,80.00
5914,28,3,1,87.50
5915,38,3,3,86.36
5916,4,6,0,40.00
5917,33,0,4,89.19
5918,10,3,4,58.82
5919,21,5,1,77.78
5920,43,4,3,86.00
5921,23,2,4,79.31
5922,19,1,2,86.36
5923,16,8,3,59.26
5924,38,3,5,82.61
5925,49,8,3,81.67
5926,19,10,0,65.52
5927,15,3,4,68.18
5928,45,3,4,86.54
5929,15,3,5,65.22
5930,43,1,3,91.49
5931,23,10,0,69.70
5932,16,9,5,53.33
5933,10,7,4,47.62
5934,30,8,5,69.77
5935,5,10,3,27.78
5936,31,6,3,77.50
5937,27,6,0,81.82
5938,16,8,5,55.17
5939,31,6,0,83.78
5940,11,9,5,44.00
5941,0,8,0,0.00
5942,23,0,2,92.00
5943,2,0,1,66.67
5944,50,4,2,89.29
5945,14,6,4,58.33
5946,35,9,2,76.09
5947,46,1,1,95.83
5948,5,4,4,38.46
5949,32,2,4,84.21
5950,49,9,3,80.33
5951,35,0,3,92.11
5952,14,0,2,87.50
5953,5,2,5,41.67
5954,5,4,1,50.00
5955,4,4,3,36.36
5956,17,0,4,80.95
5957,38,10,1,77.55
5958,45,7,5,78.95
5959,20,10,1,64.52
5960,20,3,5,71.43
5961,12,10,3,48.00
5962,30,3,4,81.08
5963,38,7,0,84.44
5964,43,3,0,93.48
5965,25,7,2,73.53
5966,15,5,3,65.22
5967,42,1,5,87.50
5968,16,5,0,76.19
5969,14,4,0,77.78
5970,47,10,5,75.81
5971,7,3,0,70.00
5972,7,0,3,70.00
5973,2,0,0,100.00
5974,34,2,0,94.44
5975,40,0,2,95.24
5976,35,3,0,92.11
5977,32,3,2,86.49
5978,50,10,2,80.65
5979,26,4,1,83.87
5980,12,2,2,75.00
5981,9,2,2,69.23
5982,35,6,0,85.37
5983,20,9,5,58.82
5984,29,7,4,72.50
5985,14,3,2,73.68
5986,2,3,1,33.33
5987,47,4,3,87.04
5988,28,9,5,66.67
5989,29,6,5,72.50
5990,42,10,4,75.00
5991,49,1,3,92.45
5992,27,10,0,72.97
5993,18,9,5,56.25
5994,48,2,4,88.89
5995,48,8,0,85.71
5996,37,4,4,82.22
5997,32,5,0,86.49
5998,32,6,4,76.19
5999,46,0,5,90.20
6000,40,0,0,100.00
6001,17,7,2,65.38
6002,39,9,2,78.00
6003,45,1,5,88.24
6004,24,5,3,75.00
6005,17,6,1,70.83
6006,19,7,4,63.33
6007,12,2,1,80.00
6008,49,9,1,83.05
6009,48,9,0,84.21
6010,10,6,4,50.00
6011,44,7,1,84.62
6012,33,5,3,80.49
6013,30,4,2,83.33
6014,1,10,1,8.33
6015,47,3,0,94.00
6016,30,10,1,73.17
6017,36,4,0,90.00
6018,35,1,4,87.50
6019,46,2,1,93.88
6020,37,10,0,78.72
6021,2,10,0,16.67
6022,3,5,3,27.27
6023,24,1,3,85.71
6024,42,3,4,85.71
6025,34,6,5,75.56
6026,50,1,0,98.04
6027,39,6,2,82.98
6028,30,4,3,81.08
6029,9,9,3,42.86
6030,24,9,3,66.67
6031,13,3,1,76.47
6032,39,0,4,90.70
6033,37,0,1,97.37
6034,29,3,4,80.56
6035,18,1,4,78.26
6036,2,10,0,16.67
6037,12,2,2,75.00
6038,44,7,1,84.62
6039,0,8,2,0.00
6040,40,4,5,81.63
6041,0,0,3,0.00
6042,48,2,4,88.89
6043,20,3,0,86.96
6044,38,6,5,77.55
6045,0,4,0,0.00
6046,50,8,4,80.65
6047,47,6,2,85.45
6048,18,10,4,56.25
6049,35,10,1,76.09
6050,47,1,3,92.16
6051,2,3,0,40.00
6052,24,0,0,100.00
6053,41,3,3,87.23
6054,24,1,2,88.89
6055,28,10,3,68.29
6056,7,4,3,50.00
6057,24,4,2,80.00
